sample,fusion genes,chrom1,base1,strand1,chrom2,base2,strand2,gap (kb),spanning pairs,spanning reads,inframe,aligns,rearrangement,contig,contig break,classification,known
SGNex_Hct116_directRNA,FN3K:SLC25A12,chr17,82740854,+,chr2,171787947,-,Inf,0,1,TRUE,TRUE,TRUE,6aed35df-916e-4032-b757-86513cc4912d,443,PotentialTransSplicing,-
SGNex_Hct116_directRNA,FAM210A:NCAPD3,chr18,13726329,-,chr11,134153363,-,Inf,0,1,FALSE,TRUE,TRUE,a74651b2-b630-4b1e-b7b8-b5fdc2916323,205,PotentialTransSplicing,-
SGNex_Hct116_directRNA,DLGAP1-AS2:TMCO3,chr18,3604215,+,chr13,113495502,+,Inf,0,1,FALSE,TRUE,TRUE,76e90826-f09f-4a14-bd88-d7976fa466ce,511,PotentialTransSplicing,-
SGNex_Hct116_directRNA,HAUS1:RPS6KC1,chr18,46105368,+,chr1,213242569,+,Inf,0,1,TRUE,TRUE,TRUE,4518a786-fc9d-463a-b84e-dfbf17dac201,203,PotentialTransSplicing,-
SGNex_Hct116_directRNA,TYMS:CATSPER2,chr18,662320,+,chr15,43632363,-,Inf,0,1,TRUE,TRUE,TRUE,c603c69c-8380-4427-b47a-267b2bdc5be9,503,PotentialTransSplicing,-
SGNex_Hct116_directRNA,ENOSF1:PSMA1,chr18,693882,-,chr11,14513699,-,Inf,0,1,TRUE,TRUE,TRUE,01ec3c81-b760-4c7d-9d72-abca7a8a22a5,432,PotentialTransSplicing,-
SGNex_Hct116_directRNA,PPP4R1:UTP18,chr18,9612457,-,chr17,51285245,+,Inf,0,1,FALSE,TRUE,TRUE,77f2772e-c8e7-481b-ba97-55c3be8fb207,342,PotentialTransSplicing,-
SGNex_Hct116_directRNA,DNMT1:ALG3,chr19,10180350,-,chr3,184245812,-,Inf,0,1,TRUE,TRUE,TRUE,cae7b63e-b1e4-4e7b-a74d-af21d6330694,480,PotentialTransSplicing,-
SGNex_Hct116_directRNA,TYK2:AP006621.5,chr19,10364614,-,chr11,783530,+,Inf,0,1,FALSE,TRUE,TRUE,29305ad8-d0cc-41f0-9c99-c7cec6bbca31,697,PotentialTransSplicing,-
SGNex_Hct116_directRNA,HOOK2:NELFCD,chr19,12772190,-,chr20,58994642,+,Inf,0,1,FALSE,TRUE,TRUE,269dd1bf-6f24-42e5-b477-07fa48e3946e,395,PotentialTransSplicing,-
SGNex_Hct116_directRNA,HOOK2:TCP1,chr19,12774669,-,chr6,159788143,-,Inf,0,1,FALSE,TRUE,TRUE,60f3fa2c-14ae-4d23-9576-8db4e0a3aa0f,304,PotentialTransSplicing,-
SGNex_Hct116_directRNA,DAZAP1:PTDSS2,chr19,1407802,+,chr11,486939,+,Inf,0,1,FALSE,TRUE,TRUE,aae2d453-8111-4359-b7c1-9a16bb7784d1,193,PotentialTransSplicing,-
SGNex_Hct116_directRNA,DAZAP1:RNF166,chr19,1407802,+,chr16,88701418,-,Inf,0,1,TRUE,TRUE,TRUE,d932a254-300d-475c-ae2f-f9bd9849eb55,251,PotentialTransSplicing,-
SGNex_Hct116_directRNA,ISYNA1:HGS,chr19,18437599,-,chr17,81701508,+,Inf,0,1,TRUE,TRUE,TRUE,ad8393a1-6243-4593-9bf1-5d994e480a2c,348,PotentialTransSplicing,-
SGNex_Hct116_directRNA,SPPL2B:SREBF2,chr19,2334721,+,chr22,41902970,+,Inf,0,1,TRUE,TRUE,TRUE,e2a80f6a-ec4b-4342-be8b-a31d6bba36a6,195,PotentialTransSplicing,-
SGNex_Hct116_directRNA,FZR1:KDM1A,chr19,3506474,+,chr1,23068539,+,Inf,0,1,FALSE,TRUE,TRUE,2bbd0f17-9f6b-45a0-a10a-22abfc8ffb24,169,PotentialTransSplicing,-
SGNex_Hct116_directRNA,SPSB1:TAF1D,chr1,9356585,+,chr11,93732291,-,Inf,0,1,FALSE,TRUE,TRUE,7e3ca17e-dd1d-49ce-81df-7e8d063ebd77,919,PotentialTransSplicing,-
SGNex_Hct116_directRNA,TJP3:LBHD1,chr19,3708561,+,chr11,62664973,-,Inf,0,1,FALSE,TRUE,TRUE,5e71c923-ef02-4260-ad96-d74b5a67735d,217,PotentialTransSplicing,-
SGNex_Hct116_directRNA,PIAS4:EEF1D,chr19,4013349,+,chr8,143586849,-,Inf,0,1,FALSE,TRUE,TRUE,352de140-8f81-4cb5-a385-7d6c66808d4c,461,PotentialTransSplicing,-
SGNex_Hct116_directRNA,LTBP4:COX4I1,chr19,40597380,+,chr16,85805733,+,Inf,0,1,FALSE,TRUE,TRUE,c5c4c32c-1715-481b-8c9f-d19fcb55498d,144,PotentialTransSplicing,-
SGNex_Hct116_directRNA,ARHGAP29:EBPL,chr1,94177612,-,chr13,49663195,-,Inf,0,1,TRUE,TRUE,TRUE,52c898c9-27fa-49b7-874c-2a518a5c94d8,1124,PotentialTransSplicing,-
SGNex_Hct116_directRNA,MEGF8:NEDD8-MDP1,chr19,42344833,+,chr14,24218431,-,Inf,0,1,TRUE,TRUE,TRUE,8f01810c-8dfb-46d9-a633-954328e7eb66,2003,PotentialTransSplicing,-
SGNex_Hct116_directRNA,AC005775.2:RMND5B,chr19,501541,-,chr5,178146114,+,Inf,0,1,FALSE,TRUE,TRUE,f884edf5-0789-4d3d-a0bd-bbc3d97b0d83,530,PotentialTransSplicing,-
SGNex_Hct116_directRNA,RPS9:INTS7,chr19,54206462,+,chr1,211952701,-,Inf,0,1,TRUE,TRUE,TRUE,407b8d97-3cfc-4942-986b-bc0ae69a29b4,452,PotentialTransSplicing,-
SGNex_Hct116_directRNA,CTC-550B14.7:FAM156B,chr19,55042920,+,chrX,52899468,+,Inf,0,1,FALSE,TRUE,TRUE,e7009f51-a9d0-49a1-8726-6fc577f0bcbd,314,PotentialTransSplicing,-
SGNex_Hct116_directRNA,NAT14:AUP1,chr19,55485780,+,chr2,74528006,-,Inf,0,1,FALSE,TRUE,TRUE,299aeed7-077a-4bb4-867a-01c66c778cd0,174,PotentialTransSplicing,-
SGNex_Hct116_directRNA,ZNF544:FARSB,chr19,58230462,+,chr2,222628888,-,Inf,0,1,FALSE,TRUE,TRUE,a23e5619-7083-4ac2-85b7-878206c08d17,185,PotentialTransSplicing,-
SGNex_Hct116_directRNA,ZNF544:RP11-554F20.1,chr19,58230462,+,chr9,99805991,-,Inf,0,1,FALSE,TRUE,TRUE,bbf3e994-08be-47ad-821c-fd5754998bf5,187,PotentialTransSplicing,-
SGNex_Hct116_directRNA,ACSBG2:CAV1,chr19,6185653,+,chr7,116558946,+,Inf,0,1,FALSE,TRUE,TRUE,28d8a00a-0256-46bb-ab01-faa1ed4440b1,946,PotentialTransSplicing,-
SGNex_Hct116_directRNA,FGF22:HNRNPD,chr19,640139,+,chr4,82371584,-,Inf,0,1,FALSE,TRUE,TRUE,c765130e-dc0d-4382-a60c-ff17829cec36,184,PotentialTransSplicing,-
SGNex_Hct116_directRNA,PIK3CD-AS2:HMGA1,chr1,9687335,-,chr6,34240737,+,Inf,0,1,FALSE,TRUE,TRUE,c2427608-c0ec-4a3f-948f-060ab2c3c3a9,231,PotentialTransSplicing,-
SGNex_Hct116_directRNA,SNX5:PPM1D,chr20,17968375,-,chr17,60623521,+,Inf,0,1,FALSE,TRUE,TRUE,e5db2763-f443-4f0a-99f0-fee65ef8bdba,166,PotentialTransSplicing,-
SGNex_Hct116_directRNA,SIRPA:CKAP5,chr20,1895526,+,chr11,46760784,-,Inf,0,1,FALSE,TRUE,TRUE,c14033a1-5ff2-446b-b6f9-33211fd094dd,575,PotentialTransSplicing,-
SGNex_Hct116_directRNA,ATRN:LINC00969,chr20,3565432,+,chr3,195688533,+,Inf,0,1,FALSE,TRUE,TRUE,9d2915ac-1e82-4b01-a798-0072bb889c0c,1802,PotentialTransSplicing,-
SGNex_Hct116_directRNA,CDC25B:SSU72,chr20,3787139,+,chr1,1564916,-,Inf,0,1,TRUE,TRUE,TRUE,3800be1a-3dfc-4b19-ae48-3642eaa9f566,148,PotentialTransSplicing,-
SGNex_Hct116_directRNA,VAPB:CMC2,chr20,58389517,+,chr16,80997429,-,Inf,0,1,FALSE,TRUE,TRUE,b72e3eca-1dac-40cd-b5f8-aef7e8d43437,256,PotentialTransSplicing,-
SGNex_Hct116_directRNA,NELFCD:CCT7,chr20,58991075,+,chr2,73248991,+,Inf,0,1,TRUE,TRUE,TRUE,777ee544-cb19-4c6f-a1a0-367f1f1bd516,338,PotentialTransSplicing,-
SGNex_Hct116_directRNA,LSM14B:HSP90AA1,chr20,62124780,+,chr14,102081821,-,Inf,0,1,FALSE,TRUE,TRUE,042463ca-a797-4cd8-8e16-30bca99bec69,498,PotentialTransSplicing,-
SGNex_Hct116_directRNA,NTSR1:SP1,chr20,62709921,+,chr12,53381659,+,Inf,0,1,FALSE,TRUE,TRUE,bf841d55-cb9c-46c3-b4e0-ce206cf107d9,1067,PotentialTransSplicing,-
SGNex_Hct116_directRNA,NTSR1:ETHE1,chr20,62709921,+,chr19,43511566,-,Inf,0,1,FALSE,TRUE,TRUE,76698313-05f3-4638-bf50-b31c5f1b3d1e,721,PotentialTransSplicing,-
SGNex_Hct116_directRNA,DIDO1:ARL2BP,chr20,62937796,-,chr16,57248537,+,Inf,0,1,FALSE,TRUE,TRUE,b0a3d701-16a9-46c0-a3db-0fd70d153b47,134,PotentialTransSplicing,-
SGNex_Hct116_directRNA,ODC1:FAM3C,chr2,10448121,-,chr7,121360127,-,Inf,0,1,FALSE,TRUE,TRUE,1cc3616b-6a13-43d2-972c-878e91882fd3,234,PotentialTransSplicing,-
SGNex_Hct116_directRNA,NIFK:COPB1,chr2,121735613,-,chr11,14458687,-,Inf,0,1,TRUE,TRUE,TRUE,05519d20-741d-4a22-87f1-2a785449709a,250,PotentialTransSplicing,-
SGNex_Hct116_directRNA,PTPN18:MAP2K2,chr2,130356200,+,chr19,4099414,-,Inf,0,1,TRUE,TRUE,TRUE,4c02d8bc-5179-45f8-895d-60a146a06524,131,PotentialTransSplicing,-
SGNex_Hct116_directRNA,PTPN18:SYTL3,chr2,130359492,+,chr6,158763304,+,Inf,0,1,FALSE,TRUE,TRUE,525e1a2b-a7a4-4d91-b1b0-b55b59bd40eb,389,PotentialTransSplicing,-
SGNex_Hct116_directRNA,EVA1C:PTMA,chr21,32501495,+,chr2,231708714,+,Inf,0,1,TRUE,TRUE,TRUE,288cbaa2-0c2d-4d5f-aad4-da8757a6b085,919,PotentialTransSplicing,-
SGNex_Hct116_directRNA,WDSUB1:FARP1,chr2,159275546,-,chr13,98409338,+,Inf,0,1,TRUE,TRUE,TRUE,d0459c59-7b19-4e37-9518-834c5fa4eff5,740,PotentialTransSplicing,-
SGNex_Hct116_directRNA,PSMD14:NOMO3,chr2,161395203,+,chr16,16278662,+,Inf,0,1,TRUE,TRUE,TRUE,2029ccdf-4318-4091-b61f-5e23c224f877,1078,PotentialTransSplicing,-
SGNex_Hct116_directRNA,CH507-145C22.1:CYBRD1,chr21,6322697,+,chr2,171541585,+,Inf,0,1,FALSE,TRUE,TRUE,372740ac-b531-451a-ac70-fc7bf3c55758,359,PotentialTransSplicing,-
SGNex_Hct116_directRNA,CH507-254M2.1:ZNF354A,chr21,7081213,+,chr5,178727125,-,Inf,0,1,FALSE,TRUE,TRUE,81642efb-cf66-41ad-bf3e-78f08758262f,257,PotentialTransSplicing,-
SGNex_Hct116_directRNA,NCKAP1:ECT2,chr2,182934752,-,chr3,172760156,+,Inf,0,1,TRUE,TRUE,TRUE,007d265b-15c1-4d9f-aa40-af1a7f0ad62b,1144,PotentialTransSplicing,-
SGNex_Hct116_directRNA,C22orf39:TBC1D1,chr22,19447378,-,chr4,38035588,+,Inf,0,1,TRUE,TRUE,TRUE,77611193-daf1-4bd1-af98-af69610be7ee,207,PotentialTransSplicing,-
SGNex_Hct116_directRNA,RHBDD1:SKP1,chr2,226914351,+,chr5,134174514,-,Inf,0,1,FALSE,TRUE,TRUE,c25e9e62-c79c-4ab9-a1d2-3298d8652b88,651,PotentialTransSplicing,-
SGNex_Hct116_directRNA,XBP1:MRPS5,chr22,28799057,-,chr2,95100894,-,Inf,0,1,FALSE,TRUE,TRUE,0246c0a8-aba6-4ea3-92f3-1df82a78a39a,312,PotentialTransSplicing,-
SGNex_Hct116_directRNA,ZNRF3:HEBP1,chr22,28884066,+,chr12,12989415,-,Inf,0,1,TRUE,TRUE,TRUE,8bcb8752-c3db-44bb-b6c9-4be7f90b4d35,193,PotentialTransSplicing,-
SGNex_Hct116_directRNA,CAB39:PKM,chr2,230713230,+,chr15,72219110,-,Inf,0,1,FALSE,TRUE,TRUE,fb4dd409-20a3-4fbb-b5e0-bddadd8a167a,340,PotentialTransSplicing,-
SGNex_Hct116_directRNA,RAB17:HMGB1,chr2,237590467,-,chr13,30463694,-,Inf,0,1,FALSE,TRUE,TRUE,cbc0177b-7865-4e14-9c7a-9a5774793541,287,PotentialTransSplicing,-
SGNex_Hct116_directRNA,LGALS1:CCT8,chr22,37677065,+,chr21,29070337,-,Inf,0,1,FALSE,TRUE,TRUE,7fa261ad-c471-4d48-b30d-e2f50d49a6a0,138,PotentialTransSplicing,-
SGNex_Hct116_directRNA,LGALS1:TXNDC12,chr22,37678654,+,chr1,52021012,-,Inf,0,1,FALSE,TRUE,TRUE,fe5ebd85-cbf8-4555-b8c5-a6c5d277814b,323,PotentialTransSplicing,-
SGNex_Hct116_directRNA,HDAC4:LAMP1,chr2,239401402,-,chr13,113306485,+,Inf,0,1,FALSE,TRUE,TRUE,698034ff-dce7-401d-bcd3-a1c5d9bd94ff,242,PotentialTransSplicing,-
SGNex_Hct116_directRNA,GPC1:SIAH1,chr2,240436084,+,chr16,48362430,-,Inf,0,1,FALSE,TRUE,TRUE,f8a67558-5997-4224-bc11-515e861c0a6a,376,PotentialTransSplicing,-
SGNex_Hct116_directRNA,ACO2:KIAA0368,chr22,41499862,+,chr9,111391824,-,Inf,0,1,TRUE,TRUE,TRUE,8ad7af70-82ab-4807-b516-c9e92a9c198d,195,PotentialTransSplicing,-
SGNex_Hct116_directRNA,DPYSL5:EGLN2,chr2,26898760,+,chr19,40806555,+,Inf,0,1,TRUE,TRUE,TRUE,eac25627-bec9-448c-91a4-864b10a50e5d,374,PotentialTransSplicing,-
SGNex_Hct116_directRNA,BRE:EIF5,chr2,28025420,+,chr14,103338327,+,Inf,0,1,FALSE,TRUE,TRUE,5cb77b20-452c-4896-a1fc-8ef045a9c015,610,PotentialTransSplicing,-
SGNex_Hct116_directRNA,TRAPPC12:PIGK,chr2,3424663,+,chr1,77122359,-,Inf,0,1,FALSE,TRUE,TRUE,09507e4c-084f-4751-9000-f3692d63a4a1,1543,PotentialTransSplicing,-
SGNex_Hct116_directRNA,PIGF:CCNI,chr2,46592475,-,chr4,77055380,-,Inf,0,1,TRUE,TRUE,TRUE,8593dc49-bfcd-4159-a39c-bd0fee64f918,664,PotentialTransSplicing,-
SGNex_Hct116_directRNA,MSH2:CHMP2B,chr2,47429941,+,chr3,87240699,+,Inf,0,1,TRUE,TRUE,TRUE,25e92db5-6c46-4ca2-9f6e-a7f0102ff1df,1119,PotentialTransSplicing,-
SGNex_Hct116_directRNA,SMEK2:GNB2L1,chr2,55615451,-,chr5,181238239,-,Inf,0,1,TRUE,TRUE,TRUE,fe326512-a1b6-4913-b28b-d8a01267b120,492,PotentialTransSplicing,-
SGNex_Hct116_directRNA,RNF144A:PSMB1,chr2,6917622,+,chr6,170549113,-,Inf,0,1,FALSE,TRUE,TRUE,e09aa6ff-c347-4833-9e82-9625d0682b0d,167,PotentialTransSplicing,-
SGNex_Hct116_directRNA,MTHFD2:MTIF3,chr2,74207826,+,chr13,27437273,-,Inf,0,1,TRUE,TRUE,TRUE,f2b7c174-4151-4ee9-bf43-38204fb8b992,193,PotentialTransSplicing,-
SGNex_Hct116_directRNA,MAT2A:GAS5,chr2,85543034,+,chr1,173864704,-,Inf,0,1,FALSE,TRUE,TRUE,915ae862-3069-427d-99b1-ac92c38b80f0,810,PotentialTransSplicing,-
SGNex_Hct116_directRNA,SNRNP200:MLF2,chr2,96285180,-,chr12,6748982,-,Inf,0,1,FALSE,TRUE,TRUE,18b9aaba-02a8-4eb6-a7e4-b612b4140e71,4234,PotentialTransSplicing,-
SGNex_Hct116_directRNA,RAF1:DRAM2,chr3,12587591,-,chr1,111119959,-,Inf,0,1,TRUE,TRUE,TRUE,ac9bfe17-c03b-4f0c-a768-7e0341b94686,1666,PotentialTransSplicing,-
SGNex_Hct116_directRNA,GATA2-AS1:WHSC1L1,chr3,128490069,+,chr8,38316042,-,Inf,0,1,FALSE,TRUE,TRUE,b6fca363-bbbe-454a-87bf-b33ba32f7df4,759,PotentialTransSplicing,-
SGNex_Hct116_directRNA,TFDP2:SCOC,chr3,142093061,-,chr4,140379121,+,Inf,0,1,TRUE,TRUE,TRUE,a1da9888-73a6-4a06-baed-1ac3ba4e1fd2,449,PotentialTransSplicing,-
SGNex_Hct116_directRNA,DCUN1D1:DKK1,chr3,182961226,-,chr10,52316554,+,Inf,0,1,TRUE,TRUE,TRUE,0b509e0f-bd81-4f45-87d8-cd53f9578fcf,654,PotentialTransSplicing,-
SGNex_Hct116_directRNA,EIF4A2:UBR5,chr3,186786645,+,chr8,102270183,-,Inf,0,1,FALSE,TRUE,TRUE,a0240ae3-d774-4e5b-9dd1-21f8d167c478,786,PotentialTransSplicing,-
SGNex_Hct116_directRNA,PAK2:AGTPBP1,chr3,196827333,+,chr9,85642943,-,Inf,0,1,TRUE,TRUE,TRUE,f7914f6a-f687-4847-a67f-ae9d662cd462,1615,PotentialTransSplicing,-
SGNex_Hct116_directRNA,SMARCC1:SYF2,chr3,47706409,-,chr1,25225100,-,Inf,0,1,TRUE,TRUE,TRUE,8069d546-f1aa-44b6-b00a-fb6e081eadb1,1078,PotentialTransSplicing,-
SGNex_Hct116_directRNA,PRKAR2A:MAPRE1,chr3,48847335,-,chr20,32825925,+,Inf,0,1,FALSE,TRUE,TRUE,b30aa86c-65b4-4389-9085-744f0cf60eb8,488,PotentialTransSplicing,-
SGNex_Hct116_directRNA,CHDH:CPSF7,chr3,53819532,-,chr11,61415784,-,Inf,0,1,FALSE,TRUE,TRUE,22a0b2c2-e77b-458c-ad5f-b2ad23dac1d7,1156,PotentialTransSplicing,-
SGNex_Hct116_directRNA,RP11-159G9.5:RPL30,chr3,88086402,+,chr8,98042775,-,Inf,0,1,FALSE,TRUE,TRUE,55026ab1-20f3-43a0-aff7-8fd80f03162b,368,PotentialTransSplicing,-
SGNex_Hct116_directRNA,CPOX:C17orf58,chr3,98590632,-,chr17,67992103,-,Inf,0,1,TRUE,TRUE,TRUE,04bf136f-7fb3-4a6a-bcd0-389cedded01f,837,PotentialTransSplicing,-
SGNex_Hct116_directRNA,CPOX:RPS27A,chr3,98590632,-,chr2,55234119,+,Inf,0,1,TRUE,TRUE,TRUE,292b44f8-0505-498e-a8a0-eeb3c6091969,172,PotentialTransSplicing,-
SGNex_Hct116_directRNA,DCBLD2:UQCRH,chr3,98849461,-,chr1,46316552,+,Inf,0,1,FALSE,TRUE,TRUE,392f5fd8-f55a-407a-bd51-ec01406d9c1c,562,PotentialTransSplicing,-
SGNex_Hct116_directRNA,DCBLD2:MTHFD2L,chr3,98849461,-,chr4,74281425,+,Inf,0,1,TRUE,TRUE,TRUE,b776d26c-51aa-4e8f-852b-4d013d58d28a,864,PotentialTransSplicing,-
SGNex_Hct116_directRNA,DCBLD2:FAXC,chr3,98849461,-,chr6,99349228,-,Inf,0,1,FALSE,TRUE,TRUE,26e07277-7208-41ed-9e09-dcaeb6c0e5ee,833,PotentialTransSplicing,-
SGNex_Hct116_directRNA,DCBLD2:PSMG3,chr3,98849461,-,chr7,1569360,-,Inf,0,1,FALSE,TRUE,TRUE,8975c9a5-73ea-4eb0-8c41-7efac20ebf13,629,PotentialTransSplicing,-
SGNex_Hct116_directRNA,MANBA:TXNL4A,chr4,102722871,-,chr18,79977701,-,Inf,0,1,TRUE,TRUE,TRUE,24135e14-5167-4a01-b17d-4927036c1850,1139,PotentialTransSplicing,-
SGNex_Hct116_directRNA,SEC24B:HAX1,chr4,109434002,+,chr1,154273774,+,Inf,0,1,FALSE,TRUE,TRUE,0d250216-642d-4df7-80b8-1594d5df74ec,146,PotentialTransSplicing,-
SGNex_Hct116_directRNA,JADE1:NOM1,chr4,128831810,+,chr7,156963905,+,Inf,0,1,FALSE,TRUE,TRUE,3bb1b255-ca41-4f09-b8f3-77d7b8b88358,430,PotentialTransSplicing,-
SGNex_Hct116_directRNA,UBE2K:RPL30,chr4,39755739,+,chr8,98041850,-,Inf,0,1,FALSE,TRUE,TRUE,0541c628-f05e-4a54-b19c-643754748727,449,PotentialTransSplicing,-
SGNex_Hct116_directRNA,DANCR:PTTG1,chr4,52712959,+,chr5,160427715,+,Inf,0,1,FALSE,TRUE,TRUE,8051d0a2-a844-4a7a-90e1-5c08cff747a0,146,PotentialTransSplicing,-
SGNex_Hct116_directRNA,FRAS1:MBD2,chr4,78066016,+,chr18,54189011,-,Inf,0,1,TRUE,TRUE,TRUE,6bd9621b-988e-4e38-8dfb-62d49f6d0741,739,PotentialTransSplicing,-
SGNex_Hct116_directRNA,FBXL17:MIR17HG,chr5,108020925,-,chr13,91353933,+,Inf,0,1,FALSE,TRUE,TRUE,f43e01c2-f015-4f81-9df2-18386b1e895a,1551,PotentialTransSplicing,-
SGNex_Hct116_directRNA,ALDH7A1:SNRPG,chr5,126595007,-,chr2,70289372,-,Inf,0,1,FALSE,TRUE,TRUE,007a1ce0-aa16-4b15-8654-40e0d14d9e3d,2441,PotentialTransSplicing,-
SGNex_Hct116_directRNA,RAPGEF6:CCT6A,chr5,131634962,-,chr7,56062683,+,Inf,0,1,FALSE,TRUE,TRUE,0439af08-fde9-4861-9a20-602193d0095e,255,PotentialTransSplicing,-
SGNex_Hct116_directRNA,RAD50:DDX5,chr5,132579502,+,chr17,64500326,-,Inf,0,1,FALSE,TRUE,TRUE,4863178b-2afc-4280-bbe1-46097956fab6,853,PotentialTransSplicing,-
SGNex_Hct116_directRNA,MATR3:TMEM179B,chr5,139279129,+,chr11,62789023,+,Inf,0,1,FALSE,TRUE,TRUE,4d4f17de-ba4f-49a4-aac1-24ac4d8ce534,235,PotentialTransSplicing,-
SGNex_Hct116_directRNA,ANKHD1:FAM192A,chr5,140485732,+,chr16,57173869,-,Inf,0,1,TRUE,TRUE,TRUE,2c79b51c-6481-4550-ade8-ed5347da8217,2914,PotentialTransSplicing,-
SGNex_Hct116_directRNA,HARS2:GAS5,chr5,140691756,+,chr1,173864704,-,Inf,0,1,FALSE,TRUE,TRUE,e4c26f52-2df3-4a48-9838-c003269874a4,140,PotentialTransSplicing,-
SGNex_Hct116_directRNA,HARS2:RABGGTA,chr5,140694280,+,chr14,24268619,-,Inf,0,1,TRUE,TRUE,TRUE,d8134174-ca90-4647-9cc2-f92648f3f969,437,PotentialTransSplicing,-
SGNex_Hct116_directRNA,TSPAN17:AARS,chr5,176655020,+,chr16,70253381,-,Inf,0,1,TRUE,TRUE,TRUE,13832a24-5752-4bdc-ba39-2d98a6cca2d6,661,PotentialTransSplicing,-
SGNex_Hct116_directRNA,PRKAA1:PSMB2,chr5,40798063,-,chr1,35636432,-,Inf,0,1,TRUE,TRUE,TRUE,da64725a-89e0-47a4-ae46-b7c3776faeb0,119,PotentialTransSplicing,-
SGNex_Hct116_directRNA,NLN:PTK2,chr5,65758826,+,chr8,140890769,-,Inf,0,1,FALSE,TRUE,TRUE,0c2a294e-503a-4fe9-820c-ce29f1e5e135,433,PotentialTransSplicing,-
SGNex_Hct116_directRNA,ERBB2IP:RSBN1L,chr5,65926806,+,chr7,77765495,+,Inf,0,1,FALSE,TRUE,TRUE,f7bbce7d-3cc7-46d3-908d-a61e59cee991,977,PotentialTransSplicing,-
SGNex_Hct116_directRNA,TAF9:ITGB3BP,chr5,69369657,-,chr1,63454968,-,Inf,0,1,FALSE,TRUE,TRUE,3a2181f4-9b6f-44f4-a697-dc1ea37542f3,154,PotentialTransSplicing,-
SGNex_Hct116_directRNA,ARRDC3:PARK7,chr5,91374922,-,chr1,7977652,+,Inf,0,1,FALSE,TRUE,TRUE,b9564172-e7a7-44fa-a607-0d8551c2be4b,1045,PotentialTransSplicing,-
SGNex_Hct116_directRNA,TMEM14B:AUP1,chr6,10755232,+,chr2,74528489,-,Inf,0,1,TRUE,TRUE,TRUE,bc285e9f-a108-42d7-a655-9cda1061bb54,417,PotentialTransSplicing,-
SGNex_Hct116_directRNA,SLC18B1:KCTD1,chr6,132772993,-,chr18,26459925,-,Inf,0,1,FALSE,TRUE,TRUE,52c13345-bef9-4cee-a85b-8363469d414d,1290,PotentialTransSplicing,-
SGNex_Hct116_directRNA,RPS12:MAZ,chr6,132815088,+,chr16,29808230,+,Inf,0,1,TRUE,TRUE,TRUE,aeffce4e-93cb-4910-828b-c3b316a13927,196,PotentialTransSplicing,-
SGNex_Hct116_directRNA,PLAGL1:RPS8,chr6,143968907,-,chr1,44778000,+,Inf,0,1,FALSE,TRUE,TRUE,a51424a6-5a5f-456c-9556-79d17aecceb3,261,PotentialTransSplicing,-
SGNex_Hct116_directRNA,RP1-167A14.2:ILF3,chr6,166998918,-,chr19,10666492,+,Inf,0,1,FALSE,TRUE,TRUE,858da5c9-3e6d-4ae1-8658-72baa885dbc3,244,PotentialTransSplicing,-
SGNex_Hct116_directRNA,NQO2:RPL22,chr6,3006559,+,chr1,6197756,-,Inf,0,1,FALSE,TRUE,TRUE,7de48c6b-3e8a-49bd-a4f1-74a9cb414879,255,PotentialTransSplicing,-
SGNex_Hct116_directRNA,VARS2:DYNLL1,chr6,30922976,+,chr12,120496416,+,Inf,0,1,FALSE,TRUE,TRUE,930236b7-4335-4a4e-a528-c0864c800964,1919,PotentialTransSplicing,-
SGNex_Hct116_directRNA,PRRC2A:CERS2,chr6,31629334,+,chr1,150967202,-,Inf,0,1,TRUE,TRUE,TRUE,cca204d4-b924-4944-aac1-6a71f9386f36,2091,PotentialTransSplicing,-
SGNex_Hct116_directRNA,VPS52:OCIAD1,chr6,33263484,-,chr4,48833401,+,Inf,0,1,FALSE,TRUE,TRUE,1e1af7fa-559c-4032-8619-47ca45085869,1488,PotentialTransSplicing,-
SGNex_Hct116_directRNA,MCM3:PIH1D1,chr6,52278742,-,chr19,49450848,-,Inf,0,1,TRUE,TRUE,TRUE,a95e5a34-1876-4210-8314-e5e7816a2c55,933,PotentialTransSplicing,-
SGNex_Hct116_directRNA,BCKDHB:DDX19B,chr6,80106889,+,chr16,70314902,+,Inf,0,1,TRUE,TRUE,TRUE,581dc1b6-738c-4c9e-b899-b6046c440120,190,PotentialTransSplicing,-
SGNex_Hct116_directRNA,SNX14:PTBP1,chr6,85593579,-,chr19,810543,+,Inf,0,1,TRUE,TRUE,TRUE,c4bc0809-4193-4035-9039-d1bf5eb626f6,240,PotentialTransSplicing,-
SGNex_Hct116_directRNA,PM20D2:HEATR5A,chr6,89146609,+,chr14,31400512,-,Inf,0,1,TRUE,TRUE,TRUE,bace2dd5-4a51-4ab6-bbd3-6562b848b777,534,PotentialTransSplicing,-
SGNex_Hct116_directRNA,CAPZA2:ACACA,chr7,116862650,+,chr17,37330335,-,Inf,0,1,FALSE,TRUE,TRUE,777249da-46d1-4f50-bbed-556177efd2a0,126,PotentialTransSplicing,-
SGNex_Hct116_directRNA,LINC-PINT:RP1-309K20.6,chr7,130945720,-,chr20,35659014,-,Inf,0,1,FALSE,TRUE,TRUE,1f6c2180-4241-4231-ac03-03e78d1ba9c3,236,PotentialTransSplicing,-
