sample,fusion genes,chrom1,base1,strand1,chrom2,base2,strand2,gap (kb),spanning pairs,spanning reads,inframe,aligns,rearrangement,contig,contig break,classification,known
PB10X,ZZZ3:SLC6A17,chr1,77641526,-,chr1,110176630,+,32535.104,0,4,NA,FALSE,TRUE,GF_1554,5263,LowConfidence,-
PB10X,ULK1:RGPD5,chr12,131918663,+,chr2,109803432,+,Inf,0,4,NA,FALSE,TRUE,GF_3838,1080,LowConfidence,-
PB10X,ALDH5A1:TMEM128,chr6,24504977,+,chr4,4237934,-,Inf,0,4,NA,FALSE,TRUE,GF_1857,831,LowConfidence,-
PB10X,ALKBH8:CH507-9B2.5,chr11,107556767,-,chr21,5141417,-,Inf,0,4,NA,FALSE,TRUE,GF_2826,2189,LowConfidence,-
PB10X,SLC35E2B:TUSC2,chr1,1676378,-,chr3,50326457,-,Inf,0,4,NA,FALSE,TRUE,GF_1326,283,LowConfidence,-
PB10X,RBM19:NAGS,chr12,113844668,-,chr17,44006036,+,Inf,0,4,NA,FALSE,TRUE,GF_1940,239,LowConfidence,-
PB10X,DISP1:MYD88,chr1,222928557,+,chr3,38140389,+,Inf,0,4,NA,FALSE,TRUE,GF_3969,2347,LowConfidence,-
PB10X,CLIC4:RP11-407P15.2,chr1,24814203,+,chr2,94603394,+,Inf,0,4,NA,FALSE,TRUE,GF_2971,1221,LowConfidence,-
PB10X,RDH5:WARS,chr12,55724033,+,chr14,100337192,-,Inf,0,4,NA,FALSE,TRUE,GF_3231,736,LowConfidence,-
PB10X,AVIL:RPS6KB2,chr12,57806370,-,chr11,67429527,+,Inf,0,4,NA,FALSE,TRUE,GF_4623,783,LowConfidence,-
PB10X,CLEC2D:ERF,chr12,9692920,+,chr19,42249937,-,Inf,0,4,NA,FALSE,TRUE,GF_1156,163,LowConfidence,-
PB10X,NAA16:CCDC141,chr13,41358949,+,chr2,178944645,-,Inf,0,4,NA,FALSE,TRUE,GF_281,847,LowConfidence,-
PB10X,MACF1:DYNC1LI2,chr1,39443560,+,chr16,66751374,-,Inf,0,4,NA,FALSE,TRUE,GF_1355,1258,LowConfidence,-
PB10X,SERPINA4:SMARCC1,chr14,94568265,+,chr3,47675580,-,Inf,0,4,NA,FALSE,TRUE,GF_1008,1316,LowConfidence,-
PB10X,PAQR5:C9orf57,chr15,69337484,+,chr9,72059373,-,Inf,0,4,NA,FALSE,TRUE,GF_2083,220,LowConfidence,-
PB10X,FAM154B:THAP7,chr15,82271789,+,chr22,21001398,-,Inf,0,4,NA,FALSE,TRUE,GF_802,347,LowConfidence,-
PB10X,MEF2A:VDR,chr15,99712819,+,chr12,47846441,-,Inf,0,4,NA,FALSE,TRUE,GF_1581,597,LowConfidence,-
PB10X,TPSAB1:NPTX1,chr16,1241969,+,chr17,80473439,-,Inf,0,4,NA,FALSE,TRUE,GF_225,450,LowConfidence,-
PB10X,DEF8:YWHAZ,chr16,89959143,+,chr8,100948891,-,Inf,0,4,NA,FALSE,TRUE,GF_17,738,LowConfidence,-
PB10X,LRRC75A:LCT,chr17,16447847,-,chr2,135805050,-,Inf,0,4,NA,FALSE,TRUE,GF_1340,510,LowConfidence,-
PB10X,CYB5D2:CDON,chr17,4150008,+,chr11,126017358,-,Inf,0,4,NA,FALSE,TRUE,GF_2645,596,LowConfidence,-
PB10X,WNT3:OPN3,chr17,46769784,-,chr1,241597978,-,Inf,0,4,NA,FALSE,TRUE,GF_713,1777,LowConfidence,-
PB10X,RANGRF:LRBA,chr17,8289406,+,chr4,150302779,-,Inf,0,4,NA,FALSE,TRUE,GF_2616,472,LowConfidence,-
PB10X,DYM:MBNL1,chr18,49333733,-,chr3,152432730,+,Inf,0,4,NA,FALSE,TRUE,GF_3826,246,LowConfidence,-
PB10X,CCDC102B:RILP,chr18,68846401,+,chr17,1647945,-,Inf,0,4,NA,FALSE,TRUE,GF_1349,255,LowConfidence,-
PB10X,NTF4:GLA,chr19,49064153,-,chrX,101403965,-,Inf,0,4,NA,FALSE,TRUE,GF_960,3786,LowConfidence,-
PB10X,ACSS2:KCNJ1,chr20,34914420,+,chr11,128850871,-,Inf,0,4,NA,FALSE,TRUE,GF_2760,379,LowConfidence,-
PB10X,MMP24-AS1:BOK,chr20,35272012,-,chr2,241562352,+,Inf,0,4,NA,FALSE,TRUE,GF_150,245,LowConfidence,-
PB10X,POLR1B:DDB2,chr2,112549381,+,chr11,47216877,+,Inf,0,4,NA,FALSE,TRUE,GF_1211,467,LowConfidence,-
PB10X,YDJC:STOML1,chr22,21629606,-,chr15,73990446,-,Inf,0,4,NA,FALSE,TRUE,GF_3649,222,LowConfidence,-
PB10X,COPS7B:C3orf22,chr2,231798945,+,chr3,126552123,-,Inf,0,4,NA,FALSE,TRUE,GF_4339,523,LowConfidence,-
PB10X,ATF4:TATDN2,chr22,39521659,+,chr3,10278890,+,Inf,0,4,NA,FALSE,TRUE,GF_2005,426,LowConfidence,-
PB10X,NDUFAF7:DBP,chr2,37243945,+,chr19,48633653,-,Inf,0,4,NA,FALSE,TRUE,GF_4702,851,LowConfidence,-
PB10X,NR1I2:CTSH,chr3,119807426,+,chr15,78925425,-,Inf,0,4,NA,FALSE,TRUE,GF_2293,2050,LowConfidence,-
PB10X,FAM162A:DHRS9,chr3,122402859,+,chr2,169083332,+,Inf,0,4,NA,FALSE,TRUE,GF_3146,205,LowConfidence,-
PB10X,ALDH1L1:ZNF804B,chr3,126158406,-,chr7,89218166,+,Inf,0,4,NA,FALSE,TRUE,GF_2164,595,LowConfidence,-
PB10X,BFSP2:PRPF4B,chr3,133450454,+,chr6,4052741,+,Inf,0,4,NA,FALSE,TRUE,GF_1230,323,LowConfidence,-
PB10X,LRRC31:BUB1,chr3,169856707,-,chr2,110639843,-,Inf,0,4,NA,FALSE,TRUE,GF_4511,423,LowConfidence,-
PB10X,CCDC39:FMO1,chr3,180602995,-,chr1,171281990,+,Inf,0,4,NA,FALSE,TRUE,GF_1489,278,LowConfidence,-
PB10X,PRSS50:MON1B,chr3,46717445,-,chr16,77193442,+,Inf,0,4,NA,FALSE,TRUE,GF_3058,559,LowConfidence,-
PB10X,INTS12:TP53TG3B,chr4,105699855,-,chr16,33305418,+,Inf,0,4,NA,FALSE,TRUE,GF_4046,597,LowConfidence,-
PB10X,ENOPH1:ACVR1,chr4,82447998,+,chr2,157738569,-,Inf,0,4,NA,FALSE,TRUE,GF_3078,1404,LowConfidence,-
PB10X,TMCO6:CDK20,chr5,140639833,+,chr9,87969910,-,Inf,0,4,NA,FALSE,TRUE,GF_1883,228,LowConfidence,-
PB10X,FAT2:PRR5,chr5,151517624,-,chr22,44732254,+,Inf,0,4,NA,FALSE,TRUE,GF_2556,1126,LowConfidence,-
PB10X,THOC3:ASNA1,chr5,175964955,-,chr19,12745377,+,Inf,0,4,NA,FALSE,TRUE,GF_1845,573,LowConfidence,-
PB10X,AMACR:COLGALT1,chr5,34004576,-,chr19,17577973,+,Inf,0,4,NA,FALSE,TRUE,GF_3822,432,LowConfidence,-
PB10X,ZNF366:MAD1L1,chr5,72460166,-,chr7,2222742,-,Inf,0,4,NA,FALSE,TRUE,GF_2181,1124,LowConfidence,-
PB10X,HLA-DQA1:PUM1,chr6,32641542,+,chr1,30968486,-,Inf,0,4,NA,FALSE,TRUE,GF_1983,244,LowConfidence,-
PB10X,ZNF398:LRRC20,chr7,149176574,+,chr10,70340703,-,Inf,0,4,NA,FALSE,TRUE,GF_4674,726,LowConfidence,-
PB10X,CCM2:KIF3A,chr7,45064628,+,chr5,132703052,-,Inf,0,4,NA,FALSE,TRUE,GF_1893,248,LowConfidence,-
PB10X,PHKG1:RBM4B,chr7,56088859,-,chr11,66669270,-,Inf,0,4,NA,FALSE,TRUE,GF_2464,718,LowConfidence,-
PB10X,MROH6:CSPG4,chr8,143567796,-,chr15,75682458,-,Inf,0,4,NA,FALSE,TRUE,GF_749,3459,LowConfidence,-
PB10X,RP1:LRRC57,chr8,54621562,+,chr15,42545262,-,Inf,0,4,NA,FALSE,TRUE,GF_3443,561,LowConfidence,-
PB10X,TMEM68:SMYD4,chr8,55750968,-,chr17,1784448,-,Inf,0,4,NA,FALSE,TRUE,GF_2796,172,LowConfidence,-
PB10X,CHMP4C:FBXL18,chr8,81758275,+,chr7,5491427,-,Inf,0,4,NA,FALSE,TRUE,GF_4777,3746,LowConfidence,-
PB10X,TBC1D25:NUBP1,chrX,48559007,+,chr16,10761378,+,Inf,0,4,NA,FALSE,TRUE,GF_1241,555,LowConfidence,-
PB10X,KLF8:ILDR1,chrX,56269474,+,chr3,122001847,-,Inf,0,4,NA,FALSE,TRUE,GF_664,2130,LowConfidence,-
PB10X,VCX3A:SEC22C,chrX,6533949,-,chr3,42563962,-,Inf,0,4,NA,FALSE,TRUE,GF_2582,178,LowConfidence,-
PB10X,GATAD2B:RORC,chr1,153819608,-,chr1,151811416,-,2008.192,0,3,NA,FALSE,FALSE,GF_858,1594,LowConfidence,-
PB10X,ALKBH8:PWP2,chr11,107556767,-,chr21,44120638,+,Inf,0,3,NA,FALSE,TRUE,GF_2821,492,LowConfidence,-
PB10X,AGTRAP:SLCO2B1,chr1,11747526,+,chr11,75193221,+,Inf,0,3,NA,FALSE,TRUE,GF_4101,238,LowConfidence,-
PB10X,VPS13D:WDR91,chr1,12497625,+,chr7,135193393,-,Inf,0,3,NA,FALSE,TRUE,GF_2939,439,LowConfidence,-
PB10X,GZMH:TNC,chr14,24607150,-,chr9,115035333,-,Inf,0,3,NA,FALSE,TRUE,GF_2964,402,LowConfidence,-
PB10X,NOX5:ACIN1,chr15,69026632,+,chr14,23062267,-,Inf,0,3,NA,FALSE,TRUE,GF_3609,203,LowConfidence,-
PB10X,TNFRSF17:CEP350,chr16,11967125,+,chr1,180096043,+,Inf,0,3,NA,FALSE,TRUE,GF_4019,476,LowConfidence,-
PB10X,TPSB2:NPTX1,chr16,1228910,-,chr17,80473425,-,Inf,0,3,NA,FALSE,TRUE,GF_230,4188,LowConfidence,-
PB10X,TPSAB1:TREML2,chr16,1241972,+,chr6,41198419,-,Inf,0,3,NA,FALSE,TRUE,GF_1287,880,LowConfidence,-
PB10X,GPR56:OPCML,chr16,57650338,+,chr11,132436760,-,Inf,0,3,NA,FALSE,TRUE,GF_3262,5075,LowConfidence,-
PB10X,RP11-77K12.4:PECR,chr16,75478085,+,chr2,216066503,-,Inf,0,3,NA,FALSE,TRUE,GF_4190,2339,LowConfidence,-
PB10X,WDR81:TAF3,chr17,1730926,+,chr10,7963939,+,Inf,0,3,NA,FALSE,TRUE,GF_1785,389,LowConfidence,-
PB10X,OSBPL7:GBP1,chr17,47820210,-,chr1,89060313,-,Inf,0,3,NA,FALSE,TRUE,GF_3435,1075,LowConfidence,-
PB10X,YJEFN3:RPS27L,chr19,19535671,+,chr15,63155731,-,Inf,0,3,NA,FALSE,TRUE,GF_1306,625,LowConfidence,-
PB10X,ZNF57:STIL,chr19,2915623,+,chr1,47272235,-,Inf,0,3,NA,FALSE,TRUE,GF_1522,230,LowConfidence,-
PB10X,CTD-2583A14.9:TRNT1,chr19,57915571,-,chr3,3146435,+,Inf,0,3,NA,FALSE,TRUE,GF_3187,1505,LowConfidence,-
PB10X,MARCH2:CTB-35F21.4,chr19,8430659,+,chr5,139855683,+,Inf,0,3,NA,FALSE,TRUE,GF_3805,856,LowConfidence,-
PB10X,MATN4:THAP5,chr20,45305514,-,chr7,108568577,-,Inf,0,3,NA,FALSE,TRUE,GF_2608,369,LowConfidence,-
PB10X,PPIL3:USPL1,chr2,200877504,-,chr13,30637747,+,Inf,0,3,NA,FALSE,TRUE,GF_532,951,LowConfidence,-
PB10X,CREB1:GLE1,chr2,207560364,+,chr9,128508905,+,Inf,0,3,NA,FALSE,TRUE,GF_4224,3608,LowConfidence,-
PB10X,PECR:RP11-77K12.4,chr2,216066502,-,chr16,75478089,+,Inf,0,3,NA,FALSE,TRUE,GF_4187,550,LowConfidence,-
PB10X,P2RX6:MYLK-AS1,chr22,21011572,+,chr3,123629486,+,Inf,0,3,NA,FALSE,TRUE,GF_3307,562,LowConfidence,-
PB10X,CCDC88A:NUP210,chr2,55343652,-,chr3,13353644,-,Inf,0,3,NA,FALSE,TRUE,GF_786,257,LowConfidence,-
PB10X,CHMP3:SPTLC2,chr2,86620334,-,chr14,77521555,-,Inf,0,3,NA,FALSE,TRUE,GF_4524,231,LowConfidence,-
PB10X,TMEM39A:ASCC3,chr3,119461964,-,chr6,100868010,-,Inf,0,3,NA,FALSE,TRUE,GF_260,529,LowConfidence,-
PB10X,MCCC1:APOBEC3F,chr3,183072367,-,chr22,39049443,+,Inf,0,3,NA,FALSE,TRUE,GF_1120,294,LowConfidence,-
PB10X,TM4SF19-TCTEX1D2:JAZF1,chr3,196327400,-,chr7,27840866,-,Inf,0,3,NA,FALSE,TRUE,GF_2025,302,LowConfidence,-
PB10X,SLC39A8:C17orf70,chr4,102267507,-,chr17,81545876,-,Inf,0,3,NA,FALSE,TRUE,GF_3612,244,LowConfidence,-
PB10X,INTS12:TP53TG3,chr4,105699858,-,chr16,32675045,-,Inf,0,3,NA,FALSE,TRUE,GF_4053,753,LowConfidence,-
PB10X,NSUN7:CLRN1,chr4,40773235,+,chr3,150941744,-,Inf,0,3,NA,FALSE,TRUE,GF_1051,247,LowConfidence,-
PB10X,AGGF1:RBMX,chr5,77035722,+,chrX,136875575,-,Inf,0,3,NA,FALSE,TRUE,GF_3547,493,LowConfidence,-
PB10X,RSPO3:LBH,chr6,127148824,+,chr2,30234405,+,Inf,0,3,NA,FALSE,TRUE,GF_1948,370,LowConfidence,-
PB10X,ABHD11:KLHL18,chr7,73737878,-,chr3,47319658,+,Inf,0,3,NA,FALSE,TRUE,GF_611,234,LowConfidence,-
PB10X,TSTA3:MFSD7,chr8,143614796,-,chr4,683747,-,Inf,0,3,NA,FALSE,TRUE,GF_2976,288,LowConfidence,-
PB10X,AQP3:PDIA3,chr9,33443766,-,chr15,43765907,+,Inf,0,3,NA,FALSE,TRUE,GF_2624,280,LowConfidence,-
PB10X,VCX3B:SEC22C,chrX,8465979,+,chr3,42563971,-,Inf,0,3,NA,FALSE,TRUE,GF_2579,457,LowConfidence,-
PB10X,PCAT1:CASC21,chr8,127013772,+,chr8,127339283,+,325.511,0,2,NA,FALSE,FALSE,Normal12_744_2,481,LowConfidence,-
PB10X,NCALD:RIMS2,chr8,101692798,-,chr8,104251025,+,2558.227,0,2,NA,FALSE,TRUE,GF_195,235,LowConfidence,-
PB10X,WNT2B:GINS3,chr1,112517369,+,chr16,58395106,+,Inf,0,2,NA,FALSE,TRUE,GF_1740,1360,LowConfidence,-
PB10X,NECAP2:SMPD4,chr1,16443711,+,chr2,130153434,-,Inf,0,2,NA,FALSE,TRUE,GF_2052,226,LowConfidence,-
PB10X,KCNE3:CLDN11,chr11,74462755,-,chr3,170423178,+,Inf,0,2,NA,FALSE,TRUE,GF_4541,743,LowConfidence,-
PB10X,ULK1:RGPD8,chr12,131918663,+,chr2,112422657,-,Inf,0,2,NA,FALSE,TRUE,GF_3835,415,LowConfidence,-
PB10X,ULK1:RGPD6,chr12,131918665,+,chr2,110568064,-,Inf,0,2,NA,FALSE,TRUE,GF_3839,308,LowConfidence,-
PB10X,BCAT1:STK40,chr12,24894276,-,chr1,36358828,-,Inf,0,2,NA,FALSE,TRUE,GF_3575,326,LowConfidence,-
PB10X,RP1-317E23.6:SLC39A13,chr1,25823737,+,chr11,47411926,+,Inf,0,2,NA,FALSE,TRUE,GF_2838,233,LowConfidence,-
PB10X,MTFR1L:SLC39A13,chr1,25823746,+,chr11,47411930,+,Inf,0,2,NA,FALSE,TRUE,GF_2847,215,LowConfidence,-
PB10X,GNS:TANK,chr12,64721598,-,chr2,161203501,+,Inf,0,2,NA,FALSE,TRUE,GF_2375,424,LowConfidence,-
PB10X,FAM90A1:RPSA,chr12,8223453,-,chr3,39411909,+,Inf,0,2,NA,FALSE,TRUE,GF_4356,175,LowConfidence,-
PB10X,PRKCH:RNFT2,chr14,61485648,+,chr12,116779207,+,Inf,0,2,NA,FALSE,TRUE,GF_4088,264,LowConfidence,-
PB10X,FAM151A:DHTKD1,chr1,54616023,-,chr10,12094086,+,Inf,0,2,NA,FALSE,TRUE,GF_3566,357,LowConfidence,-
PB10X,GGT6:IL4I1,chr17,4559355,-,chr19,49927828,-,Inf,0,2,NA,FALSE,TRUE,GF_622,437,LowConfidence,-
PB10X,C1QTNF1:SIGIRR,chr17,79044110,+,chr11,406522,-,Inf,0,2,NA,FALSE,TRUE,GF_2485,358,LowConfidence,-
PB10X,ELP2:CCP110,chr18,36170182,+,chr16,19525723,+,Inf,0,2,NA,FALSE,TRUE,GF_1416,251,LowConfidence,-
PB10X,ICAM3:ABCG1,chr19,10334540,-,chr21,42282275,+,Inf,0,2,NA,FALSE,TRUE,GF_501,470,LowConfidence,-
PB10X,IRF3:FST,chr19,49664681,-,chr5,53485006,+,Inf,0,2,NA,FALSE,TRUE,GF_4537,264,LowConfidence,-
PB10X,BSG:PFN4,chr19,580768,+,chr2,24119676,-,Inf,0,2,NA,FALSE,TRUE,GF_541,663,LowConfidence,-
PB10X,P2RX6:MYLK,chr22,21011575,+,chr3,123629481,-,Inf,0,2,NA,FALSE,TRUE,GF_3305,1014,LowConfidence,-
PB10X,PLA2G3:PHF6,chr22,31136690,-,chrX,134378020,+,Inf,0,2,NA,FALSE,TRUE,GF_3848,3474,LowConfidence,-
PB10X,CBY1:ZACN,chr22,38668106,+,chr17,76081605,+,Inf,0,2,NA,FALSE,TRUE,GF_780,203,LowConfidence,-
PB10X,CYP2D6:TAX1BP1,chr22,42129750,-,chr7,27758041,+,Inf,0,2,NA,FALSE,TRUE,GF_3666,245,LowConfidence,-
PB10X,WNT7A:AQP12A,chr3,13874949,-,chr2,240694433,+,Inf,0,2,NA,FALSE,TRUE,GF_3980,568,LowConfidence,-
PB10X,LRBA:SLC25A35,chr4,150302783,-,chr17,8289401,-,Inf,0,2,NA,FALSE,TRUE,GF_2619,937,LowConfidence,-
PB10X,C5orf51:MALL,chr5,41907823,+,chr2,110087695,-,Inf,0,2,NA,FALSE,TRUE,GF_3195,1527,LowConfidence,-
PB10X,C5orf51:RP11-1223D19.1,chr5,41907826,+,chr2,110283698,+,Inf,0,2,NA,FALSE,TRUE,GF_3193,159,LowConfidence,-
PB10X,SEPP1:TAS1R1,chr5,42804658,-,chr1,6576959,+,Inf,0,2,NA,FALSE,TRUE,GF_3596,661,LowConfidence,-
PB10X,CFTR:CTD-2192J16.22,chr7,117504345,+,chr19,12646731,-,Inf,0,2,NA,FALSE,TRUE,GF_1071,276,LowConfidence,-
PB10X,RADIL:PFN2,chr7,4799633,-,chr3,149983090,-,Inf,0,2,NA,FALSE,TRUE,GF_3587,331,LowConfidence,-
PB10X,RADIL:TMEM183A,chr7,4799638,-,chr1,203008659,+,Inf,0,2,NA,FALSE,TRUE,GF_3584,233,LowConfidence,-
PB10X,MAGI2-IT1:PYHIN1,chr7,79000218,-,chr1,158973657,+,Inf,0,2,NA,FALSE,TRUE,GF_305,424,LowConfidence,-
PB10X,KIF27:CPAMD8,chr9,83888490,-,chr19,16896314,-,Inf,0,2,NA,FALSE,TRUE,GF_1248,452,LowConfidence,-
PB10X,NUTM2G:ADCY1,chr9,96937984,+,chr7,45648699,+,Inf,0,2,NA,FALSE,TRUE,GF_56,1618,LowConfidence,-
PB10X,TNMD:CD58,chrX,100594010,+,chr1,116536208,-,Inf,0,2,NA,FALSE,TRUE,GF_3038,434,LowConfidence,-
PB10X,PDPK1:CTD-2270P14.1,chr16,2538771,+,chr16,2663407,-,124.638,0,1,FALSE,TRUE,TRUE,Normal19_2472_1,252,PotentialTransSplicing,-
PB10X,RP11-191L9.4:RP13-455A7.1,chr22,47635353,+,chr22,47861992,+,226.641,0,1,FALSE,TRUE,FALSE,Normal25_34_2,440,PotentialTransSplicing,-
PB10X,CCDC26:LINC00977,chr8,129574882,-,chr8,129223369,-,351.516,0,1,FALSE,TRUE,FALSE,Normal12_1107_8,1129,PotentialTransSplicing,-
